"Track","RaceNumber","HorsesRunning"
"GRP","5","10"
"IND","4","11"
"IND","5","9"
"IND","7","10"
"IND","8","10"
"IND","9","11"
"IND","10","9"
"IND","12","9"
"MNR","1","14"
"MNR","2","13"
"MNR","3","9"
"MNR","4","9"
"MNR","5","10"
"MNR","6","12"
"MNR","7","10"
"MNR","8","10"
"MNR","9","13"
"MVR","6","13"
"MVR","7","9"
"MVR","8","9"
"MVR","9","12"
"PRX","2","10"
"PRX","3","9"
"PRX","4","14"
"PRX","5","10"
"PRX","7","13"
"PRX","9","10"
"PRX","10","16"
"ZIA","1","10"
"ZIA","3","11"
"ZIA","4","9"
"ZIA","5","9"
"ZIA","6","12"
"ZIA","8","12"
"ZIA","9","12"
"ZIA","10","11"
